schemaVersion,recordType,title,authors,paper_url,github_url,github_stars,published_date,source_name,arxiv_id
1.0,RESEARCH_PAPER,Team DETR: Guide Queries as a Professional Team in Detection Transformers,,https://arxiv.org/abs/2302.07116v3,https://github.com/horrible-dong/teamdetr,,,Papers With Code / arXiv,2302.07116
1.0,RESEARCH_PAPER,DP-BART for Privatized Text Rewriting under Local Differential Privacy,,https://arxiv.org/abs/2302.07636v2,https://github.com/trusthlt/dp-bart-private-rewriting,,,Papers With Code / arXiv,2302.07636
1.0,RESEARCH_PAPER,Optical flow estimation from event-based cameras and spiking neural networks,,https://arxiv.org/abs/2302.06492v2,https://github.com/j-cuadrado/of_ev_snn,,,Papers With Code / arXiv,2302.06492
1.0,RESEARCH_PAPER,Human Guided Ground-truth Generation for Realistic Image Super-resolution,,https://arxiv.org/abs/2303.13069v1,https://github.com/chrisdud0257/hggt,,,Papers With Code / arXiv,2303.13069
1.0,RESEARCH_PAPER,"Multi3WOZ: A Multilingual, Multi-Domain, Multi-Parallel Dataset for Training and Evaluating Culturally Adapted Task-Oriented Dialog Systems",,https://arxiv.org/abs/2307.14031v1,https://github.com/cambridgeltl/multi3woz,,,Papers With Code / arXiv,2307.14031
1.0,RESEARCH_PAPER,RGBD Object Tracking: An In-depth Review,,https://arxiv.org/abs/2203.14134v1,https://github.com/memoryunreal/rgbd-tracking-review,,,Papers With Code / arXiv,2203.14134
1.0,RESEARCH_PAPER,Alias-Free Convnets: Fractional Shift Invariance via Polynomial Activations,,https://arxiv.org/abs/2303.08085v2,https://github.com/hmichaeli/alias_free_convnets,,,Papers With Code / arXiv,2303.08085
1.0,RESEARCH_PAPER,Marginalised Gaussian Processes with Nested Sampling,,https://arxiv.org/abs/2010.16344v2,https://github.com/frgsimpson/nsampling,,,Papers With Code / arXiv,2010.16344
1.0,RESEARCH_PAPER,"Filtering, Distillation, and Hard Negatives for Vision-Language Pre-Training",,https://arxiv.org/abs/2301.02280v2,https://github.com/facebookresearch/diht,,,Papers With Code / arXiv,2301.02280
1.0,RESEARCH_PAPER,Multi-Modal Self-Supervised Learning for Recommendation,,https://arxiv.org/abs/2302.10632v5,https://github.com/hkuds/mmssl,,,Papers With Code / arXiv,2302.10632
1.0,RESEARCH_PAPER,Quantifying uncertainties in the solar axion flux and their impact on determining axion model parameters,,https://arxiv.org/abs/2101.08789v3,https://github.com/sebhoof/SolarAxionFlux,,,Papers With Code / arXiv,2101.08789
1.0,RESEARCH_PAPER,Axion Helioscopes as Solar Thermometers,,https://arxiv.org/abs/2306.00077v2,https://github.com/sebhoof/SolarAxionFlux,,,Papers With Code / arXiv,2306.00077
1.0,RESEARCH_PAPER,Domain Adaptation of Echocardiography Segmentation Via Reinforcement Learning,,https://arxiv.org/abs/2406.17902v1,https://github.com/arnaudjudge/rl4seg,,,Papers With Code / arXiv,2406.17902
1.0,RESEARCH_PAPER,"Face: Fast, Accurate and Context-Aware Audio Annotation and Classification",,https://arxiv.org/abs/2303.03666v1,https://github.com/gitmehrdad/face,,,Papers With Code / arXiv,2303.03666
1.0,RESEARCH_PAPER,On Slicing Sorted Integer Sequences,,https://arxiv.org/abs/1907.01032v2,https://github.com/jermp/s_indexes,,,Papers With Code / arXiv,1907.01032
1.0,RESEARCH_PAPER,EvoTorch: Scalable Evolutionary Computation in Python,,https://arxiv.org/abs/2302.12600v3,https://github.com/nnaisense/evotorch,,,Papers With Code / arXiv,2302.12600
1.0,RESEARCH_PAPER,"Semantic Segmentation for Autonomous Driving: Model Evaluation, Dataset Generation, Perspective Comparison, and Real-Time Capability",,https://arxiv.org/abs/2207.12939v1,https://github.com/sinop97/drive_sim_road_generation,,,Papers With Code / arXiv,2207.12939
1.0,RESEARCH_PAPER,Universal construction of decoders from encoding black boxes,,https://arxiv.org/abs/2110.00258v5,https://github.com/sy3104/isometry_inversion,,,Papers With Code / arXiv,2110.00258
1.0,RESEARCH_PAPER,Conserved currents for Kerr and orthogonality of quasinormal modes,,https://arxiv.org/abs/2210.15935v3,https://github.com/sprogl/h-k-tensors,,,Papers With Code / arXiv,2210.15935
1.0,RESEARCH_PAPER,StyleGANEX: StyleGAN-Based Manipulation Beyond Cropped Aligned Faces,,https://arxiv.org/abs/2303.06146v2,https://github.com/williamyang1991/styleganex,,,Papers With Code / arXiv,2303.06146
1.0,RESEARCH_PAPER,Bandwidth Selection for Gaussian Kernel Ridge Regression via Jacobian Control,,https://arxiv.org/abs/2205.11956v4,https://github.com/allerbo/jacobian_bandwidth_selection,,,Papers With Code / arXiv,2205.11956
1.0,RESEARCH_PAPER,UniFusion: Unified Multi-view Fusion Transformer for Spatial-Temporal Representation in Bird's-Eye-View,,https://arxiv.org/abs/2207.08536v2,https://github.com/cfzd/unifusion,,,Papers With Code / arXiv,2207.08536
1.0,RESEARCH_PAPER,CLIP goes 3D: Leveraging Prompt Tuning for Language Grounded 3D Recognition,,https://arxiv.org/abs/2303.11313v3,https://github.com/deeptibhegde/clip-goes-3d,,,Papers With Code / arXiv,2303.11313
1.0,RESEARCH_PAPER,Generative Semantic Segmentation,,https://arxiv.org/abs/2303.11316v2,https://github.com/fudan-zvg/gss,,,Papers With Code / arXiv,2303.11316
1.0,RESEARCH_PAPER,Self-Supervised Learning for Multimodal Non-Rigid 3D Shape Matching,,https://arxiv.org/abs/2303.10971v1,https://github.com/dongliangcao/Self-Supervised-Multimodal-Shape-Matching,,,Papers With Code / arXiv,2303.10971
1.0,RESEARCH_PAPER,Less is More: Reducing Task and Model Complexity for 3D Point Cloud Semantic Segmentation,,https://arxiv.org/abs/2303.11203v2,https://github.com/l1997i/lim3d,,,Papers With Code / arXiv,2303.11203
1.0,RESEARCH_PAPER,Generative Multiplane Neural Radiance for 3D-Aware Image Generation,,https://arxiv.org/abs/2304.01172v1,https://github.com/virobo-15/gmnr,,,Papers With Code / arXiv,2304.01172
1.0,RESEARCH_PAPER,TabRet: Pre-training Transformer-based Tabular Models for Unseen Columns,,https://arxiv.org/abs/2303.15747v4,https://github.com/pfnet-research/tabret,,,Papers With Code / arXiv,2303.15747
1.0,RESEARCH_PAPER,How to Boost Face Recognition with StyleGAN?,,https://arxiv.org/abs/2210.10090v2,https://github.com/seva100/stylegan-for-facerec,,,Papers With Code / arXiv,2210.10090
1.0,RESEARCH_PAPER,Defending LLMs against Jailbreaking Attacks via Backtranslation,,https://arxiv.org/abs/2402.16459v3,https://github.com/yihanwang617/llm-jailbreaking-defense,,,Papers With Code / arXiv,2402.16459
1.0,RESEARCH_PAPER,Music demixing with the sliCQ transform,,https://arxiv.org/abs/2112.05509v1,https://github.com/sevagh/xumx-slicq,,,Papers With Code / arXiv,2112.05509
1.0,RESEARCH_PAPER,AirLoc: Object-based Indoor Relocalization,,https://arxiv.org/abs/2304.00954v1,https://github.com/sair-lab/airloc,,,Papers With Code / arXiv,2304.00954
1.0,RESEARCH_PAPER,Bi-Mapper: Holistic BEV Semantic Mapping for Autonomous Driving,,https://arxiv.org/abs/2305.04205v3,https://github.com/lynn-yu/bi-mapper,,,Papers With Code / arXiv,2305.04205
1.0,RESEARCH_PAPER,Evaluating generative models in high energy physics,,https://arxiv.org/abs/2211.10295v2,https://github.com/jet-net/jetnet,,,Papers With Code / arXiv,2211.10295
1.0,RESEARCH_PAPER,Monocular 3D Human Pose Estimation for Sports Broadcasts using Partial Sports Field Registration,,https://arxiv.org/abs/2304.04437v1,https://github.com/tobibaum/partialsportsfieldreg_3dhpe,,,Papers With Code / arXiv,2304.04437
1.0,RESEARCH_PAPER,Learning to Estimate External Forces of Human Motion in Video,,https://arxiv.org/abs/2207.05845v1,https://github.com/michigancog/forcepose,,,Papers With Code / arXiv,2207.05845
1.0,RESEARCH_PAPER,"ACE, a generic constraint solver",,https://arxiv.org/abs/2302.05405v2,https://github.com/xcsp3team/ace,,,Papers With Code / arXiv,2302.05405
1.0,RESEARCH_PAPER,A Unified Framework for Quantifying Privacy Risk in Synthetic Data,,https://arxiv.org/abs/2211.10459v1,https://github.com/statice/anonymeter,,,Papers With Code / arXiv,2211.10459
1.0,RESEARCH_PAPER,Diffusion Explainer: Visual Explanation for Text-to-image Stable Diffusion,,https://arxiv.org/abs/2305.03509v3,https://github.com/poloclub/diffusion-explainer,,,Papers With Code / arXiv,2305.03509
1.0,RESEARCH_PAPER,Autoregressive GAN for Semantic Unconditional Head Motion Generation,,https://arxiv.org/abs/2211.00987v2,https://github.com/louisbearing/unconditionalheadmotion,,,Papers With Code / arXiv,2211.00987
1.0,RESEARCH_PAPER,Learning Navigational Visual Representations with Semantic Map Supervision,,https://arxiv.org/abs/2307.12335v1,https://github.com/yiconghong/ego2map-navit,,,Papers With Code / arXiv,2307.12335
1.0,RESEARCH_PAPER,2PCNet: Two-Phase Consistency Training for Day-to-Night Unsupervised Domain Adaptive Object Detection,,https://arxiv.org/abs/2303.13853v1,https://github.com/mecarill/2pcnet,,,Papers With Code / arXiv,2303.13853
1.0,RESEARCH_PAPER,Efficient Reachability Analysis of Closed-Loop Systems with Neural Network Controllers,,https://arxiv.org/abs/2101.01815v2,https://github.com/mit-acl/nn_robustness_analysis,,,Papers With Code / arXiv,2101.01815
1.0,RESEARCH_PAPER,Learning Representative Trajectories of Dynamical Systems via Domain-Adaptive Imitation,,https://arxiv.org/abs/2304.10260v1,https://github.com/dlr-mi/dati,,,Papers With Code / arXiv,2304.10260
1.0,RESEARCH_PAPER,Learning permutation symmetries with gips in R,,https://arxiv.org/abs/2307.00790v3,https://github.com/przechoj/gips_replication_code,,,Papers With Code / arXiv,2307.00790
1.0,RESEARCH_PAPER,Scaling Up Dynamic Graph Representation Learning via Spiking Neural Networks,,https://arxiv.org/abs/2208.10364v3,https://github.com/edisonleeeee/spikenet,,,Papers With Code / arXiv,2208.10364
1.0,RESEARCH_PAPER,Uncertainty-based Detection of Adversarial Attacks in Semantic Segmentation,,https://arxiv.org/abs/2305.12825v2,https://github.com/kmaag/adversarial-attack-detection-uncertainty,,,Papers With Code / arXiv,2305.12825
1.0,RESEARCH_PAPER,CL-UZH at SemEval-2023 Task 10: Sexism Detection through Incremental Fine-Tuning and Multi-Task Learning with Label Descriptions,,https://arxiv.org/abs/2306.03907v1,https://github.com/jagol/cl-uzh-edos-2023,,,Papers With Code / arXiv,2306.03907
1.0,RESEARCH_PAPER,Robust Imaging Sonar-based Place Recognition and Localization in Underwater Environments,,https://arxiv.org/abs/2305.14773v1,https://github.com/sparolab/sonar_context,,,Papers With Code / arXiv,2305.14773
1.0,RESEARCH_PAPER,PyGWalker: On-the-fly Assistant for Exploratory Visual Data Analysis,,https://arxiv.org/abs/2406.11637v1,https://github.com/Kanaries/pygwalker,,,Papers With Code / arXiv,2406.11637
1.0,RESEARCH_PAPER,Computational methods for fast Bayesian model assessment via calibrated posterior p-values,,https://arxiv.org/abs/2306.04866v2,https://github.com/salleuska/fastcppp,,,Papers With Code / arXiv,2306.04866
1.0,RESEARCH_PAPER,Deepening gamma-ray point-source catalogues with sub-threshold information,,https://arxiv.org/abs/2306.16483v2,https://github.com/aurelio-amerio/gpcs,,,Papers With Code / arXiv,2306.16483
1.0,RESEARCH_PAPER,On a tropicalization of planar polynomial ODEs with finitely many structurally stable phase portraits,,https://arxiv.org/abs/2305.18002v3,https://github.com/ahsarantaris/tropical-phase-plane,,,Papers With Code / arXiv,2305.18002
1.0,RESEARCH_PAPER,Estimating Lexical Complexity from Document-Level Distributions,,https://arxiv.org/abs/2404.01196v1,https://github.com/sondrewold/lexical_complexity_estimation,,,Papers With Code / arXiv,2404.01196
1.0,RESEARCH_PAPER,Liquid Structural State-Space Models,,https://arxiv.org/abs/2209.12951v1,https://github.com/raminmh/liquid-s4,,,Papers With Code / arXiv,2209.12951
1.0,RESEARCH_PAPER,Generative downscaling of PDE solvers with physics-guided diffusion models,,https://arxiv.org/abs/2404.05009v1,https://github.com/woodssss/generative-downsscaling-pde-solvers,,,Papers With Code / arXiv,2404.05009
1.0,RESEARCH_PAPER,Improved Benthic Classification using Resolution Scaling and SymmNet Unsupervised Domain Adaptation,,https://arxiv.org/abs/2303.10960v1,https://github.com/hdoi5324/benthic-uda,,,Papers With Code / arXiv,2303.10960
1.0,RESEARCH_PAPER,TC-GNN: Bridging Sparse GNN Computation and Dense Tensor Cores on GPUs,,https://arxiv.org/abs/2112.02052v4,https://github.com/YukeWang96/TCGNN-Pytorch,,,Papers With Code / arXiv,2112.02052
1.0,RESEARCH_PAPER,Minority-Oriented Vicinity Expansion with Attentive Aggregation for Video Long-Tailed Recognition,,https://arxiv.org/abs/2211.13471v1,https://github.com/wjun0830/move,,,Papers With Code / arXiv,2211.13471
1.0,RESEARCH_PAPER,$py$GWBSE: A high throughput workflow package for GW-BSE calculations,,https://arxiv.org/abs/2210.00152v2,https://github.com/cmdlab/pygwbse,,,Papers With Code / arXiv,2210.00152
1.0,RESEARCH_PAPER,Iterative Graph Alignment,,https://arxiv.org/abs/2408.16667v1,https://github.com/fangyuan-ksgk/ruleeval,,,Papers With Code / arXiv,2408.16667
1.0,RESEARCH_PAPER,Generative Modeling Helps Weak Supervision (and Vice Versa),,https://arxiv.org/abs/2203.12023v6,https://github.com/benbo/wsgan-paper,,,Papers With Code / arXiv,2203.12023
1.0,RESEARCH_PAPER,Magic NeRF Lens: Interactive Fusion of Neural Radiance Fields for Virtual Facility Inspection,,https://arxiv.org/abs/2307.09860v1,https://github.com/uhhhci/immersive-ngp,,,Papers With Code / arXiv,2307.09860
1.0,RESEARCH_PAPER,Learning to Paraphrase Sentences to Different Complexity Levels,,https://arxiv.org/abs/2308.02226v1,https://github.com/alisonhc/change-complexity,,,Papers With Code / arXiv,2308.02226
1.0,RESEARCH_PAPER,Better speech synthesis through scaling,,https://arxiv.org/abs/2305.07243v2,https://github.com/neonbjb/tortoise-tts,,,Papers With Code / arXiv,2305.07243
1.0,RESEARCH_PAPER,Synthesis of separation processes with reinforcement learning,,https://arxiv.org/abs/2211.04327v1,https://github.com/lollcat/aspen-rl,,,Papers With Code / arXiv,2211.04327
1.0,RESEARCH_PAPER,Compose and Conquer: Diffusion-Based 3D Depth Aware Composable Image Synthesis,,https://arxiv.org/abs/2401.09048v1,https://github.com/tomtom1103/compose-and-conquer,,,Papers With Code / arXiv,2401.09048
1.0,RESEARCH_PAPER,Rebalanced Zero-shot Learning,,https://arxiv.org/abs/2210.07031v2,https://github.com/fouriye/rezsl-tip23,,,Papers With Code / arXiv,2210.07031
1.0,RESEARCH_PAPER,Legal Syllogism Prompting: Teaching Large Language Models for Legal Judgment Prediction,,https://arxiv.org/abs/2307.08321v1,https://github.com/jiangcong7/legal-syllogism-prompting,,,Papers With Code / arXiv,2307.08321
1.0,RESEARCH_PAPER,Multimodal brain age estimation using interpretable adaptive population-graph learning,,https://arxiv.org/abs/2307.04639v2,https://github.com/bintsi/adaptive-graph-learning,,,Papers With Code / arXiv,2307.04639
1.0,RESEARCH_PAPER,XFlow: Benchmarking Flow Behaviors over Graphs,,https://arxiv.org/abs/2308.03819v1,https://github.com/xgraphing/xflow,,,Papers With Code / arXiv,2308.03819
1.0,RESEARCH_PAPER,Neural Networks for Programming Quantum Annealers,,https://arxiv.org/abs/2308.06807v1,https://github.com/boschsamuel/nnforprogrammingquantumannealers,,,Papers With Code / arXiv,2308.06807
1.0,RESEARCH_PAPER,Hierarchy Flow For High-Fidelity Image-to-Image Translation,,https://arxiv.org/abs/2308.06909v1,https://github.com/weichenfan/hierarchyflow,,,Papers With Code / arXiv,2308.06909
1.0,RESEARCH_PAPER,Global Features are All You Need for Image Retrieval and Reranking,,https://arxiv.org/abs/2308.06954v2,https://github.com/shihaoshao-gh/superglobal,,,Papers With Code / arXiv,2308.06954
1.0,RESEARCH_PAPER,Boosting DNN Cold Inference on Edge Devices,,https://arxiv.org/abs/2206.07446v2,https://github.com/ubiquitouslearning/nnv12,,,Papers With Code / arXiv,2206.07446
1.0,RESEARCH_PAPER,Are current long-term video understanding datasets long-term?,,https://arxiv.org/abs/2308.11244v1,https://github.com/ombretta/longterm_datasets,,,Papers With Code / arXiv,2308.11244
1.0,RESEARCH_PAPER,Protein-DNA binding sites prediction based on pre-trained protein language model and contrastive learning,,https://arxiv.org/abs/2306.15912v1,https://github.com/yandrewl/clape,,,Papers With Code / arXiv,2306.15912
1.0,RESEARCH_PAPER,ExtractGPT: Exploring the Potential of Large Language Models for Product Attribute Value Extraction,,https://arxiv.org/abs/2310.12537v5,https://github.com/wbsg-uni-mannheim/extractgpt,,,Papers With Code / arXiv,2310.12537
1.0,RESEARCH_PAPER,StratMed: Relevance Stratification between Biomedical Entities for Sparsity on Medication Recommendation,,https://arxiv.org/abs/2308.16781v4,https://github.com/lixiang-222/drug-recommendations,,,Papers With Code / arXiv,2308.16781
1.0,RESEARCH_PAPER,ViStruct: Visual Structural Knowledge Extraction via Curriculum Guided Code-Vision Representation,,https://arxiv.org/abs/2311.13258v1,https://github.com/yangyi-chen/vi-struct,,,Papers With Code / arXiv,2311.13258
1.0,RESEARCH_PAPER,Post-OCR Document Correction with large Ensembles of Character Sequence-to-Sequence Models,,https://arxiv.org/abs/2109.06264v3,https://github.com/jarobyte91/post_ocr_correction,,,Papers With Code / arXiv,2109.06264
1.0,RESEARCH_PAPER,Self-distillation Regularized Connectionist Temporal Classification Loss for Text Recognition: A Simple Yet Effective Approach,,https://arxiv.org/abs/2308.08806v4,https://github.com/zzyhlyoko/DCTC,,,Papers With Code / arXiv,2308.08806
1.0,RESEARCH_PAPER,How Susceptible are Large Language Models to Ideological Manipulation?,,https://arxiv.org/abs/2402.11725v3,https://github.com/kaichen23/llm_ideo_manipulate,,,Papers With Code / arXiv,2402.11725
1.0,RESEARCH_PAPER,ImFace++: A Sophisticated Nonlinear 3D Morphable Face Model with Implicit Neural Representations,,https://arxiv.org/abs/2312.04028v3,https://github.com/mingwuzheng/imface,,,Papers With Code / arXiv,2312.04028
1.0,RESEARCH_PAPER,NormDial: A Comparable Bilingual Synthetic Dialog Dataset for Modeling Social Norm Adherence and Violation,,https://arxiv.org/abs/2310.14563v2,https://github.com/aochong-li/normdial,,,Papers With Code / arXiv,2310.14563
1.0,RESEARCH_PAPER,The convergence of stochastic differential equations to their linearisation in small noise limits,,https://arxiv.org/abs/2309.16334v2,https://github.com/liamblake/explicit-characterisation-sde-linearisation,,,Papers With Code / arXiv,2309.16334
1.0,RESEARCH_PAPER,Second-order group knockoffs with applications to GWAS,,https://arxiv.org/abs/2310.15069v2,https://github.com/biona001/knockoffspy,,,Papers With Code / arXiv,2310.15069
1.0,RESEARCH_PAPER,"ALMA Lensing Cluster Survey: average dust, gas, and star formation properties of cluster and field galaxies from stacking analysis",,https://arxiv.org/abs/2309.16832v1,https://github.com/guerrero-andrea/stacking_codes,,,Papers With Code / arXiv,2309.16832
1.0,RESEARCH_PAPER,Improved Anisotropic Gaussian Filters,,https://arxiv.org/abs/2303.13278v2,https://github.com/akeilmann/anigauss,,,Papers With Code / arXiv,2303.13278
1.0,RESEARCH_PAPER,The Partial Entropy Decomposition: Decomposing multivariate entropy and mutual information via pointwise common surprisal,,http://arxiv.org/abs/1702.01591v2,https://github.com/robince/partial-info-decomp,,,Papers With Code / arXiv,1702.01591
1.0,RESEARCH_PAPER,Measuring multivariate redundant information with pointwise common change in surprisal,,http://arxiv.org/abs/1602.05063v3,https://github.com/robince/partial-info-decomp,,,Papers With Code / arXiv,1602.05063
1.0,RESEARCH_PAPER,Engineering Serendipity through Recommendations of Items with Atypical Aspects,,https://arxiv.org/abs/2505.23580v1,https://github.com/ramituncc49er/atars,,,Papers With Code / arXiv,2505.23580
1.0,RESEARCH_PAPER,Object-aware Adaptive-Positivity Learning for Audio-Visual Question Answering,,https://arxiv.org/abs/2312.12816v1,https://github.com/zhangbin-ai/apl,,,Papers With Code / arXiv,2312.12816
1.0,RESEARCH_PAPER,Linear Recurrent Units for Sequential Recommendation,,https://arxiv.org/abs/2310.02367v2,https://github.com/yueqirex/lrurec,,,Papers With Code / arXiv,2310.02367
1.0,RESEARCH_PAPER,Quark: Controllable Text Generation with Reinforced Unlearning,,https://arxiv.org/abs/2205.13636v2,https://github.com/gximinglu/quark,,,Papers With Code / arXiv,2205.13636
1.0,RESEARCH_PAPER,Towards Fair Graph Neural Networks via Graph Counterfactual,,https://arxiv.org/abs/2307.04937v2,https://github.com/timelovercc/caf-gnn,,,Papers With Code / arXiv,2307.04937
1.0,RESEARCH_PAPER,Out-of-Distribution Detection by Leveraging Between-Layer Transformation Smoothness,,https://arxiv.org/abs/2310.02832v2,https://github.com/fjelenic/between-layer-ood,,,Papers With Code / arXiv,2310.02832
1.0,RESEARCH_PAPER,Stella Nera: Achieving 161 TOp/s/W with Multiplier-free DNN Acceleration based on Approximate Matrix Multiplication,,https://arxiv.org/abs/2311.10207v1,https://github.com/joennlae/halutmatmul,,,Papers With Code / arXiv,2311.10207
1.0,RESEARCH_PAPER,Toward Sufficient Spatial-Frequency Interaction for Gradient-aware Underwater Image Enhancement,,https://arxiv.org/abs/2309.04089v2,https://github.com/zhihefang/SFGNet,,,Papers With Code / arXiv,2309.04089
1.0,RESEARCH_PAPER,Improving the TENOR of Labeling: Re-evaluating Topic Models for Content Analysis,,https://arxiv.org/abs/2401.16348v2,https://github.com/zli12321/tenor,,,Papers With Code / arXiv,2401.16348
1.0,RESEARCH_PAPER,"GalaPy, the highly optimised C++/Python spectral modelling tool for galaxies - I - Library presentation and photometric fitting",,https://arxiv.org/abs/2402.12427v1,https://github.com/tommasoronconi/galapy,,,Papers With Code / arXiv,2402.12427
1.0,RESEARCH_PAPER,Facial expression and attributes recognition based on multi-task learning of lightweight neural networks,,https://arxiv.org/abs/2103.17107v3,https://github.com/HSE-asavchenko/face-emotion-recognition,,,Papers With Code / arXiv,2103.17107
1.0,RESEARCH_PAPER,HSE-NN Team at the 4th ABAW Competition: Multi-task Emotion Recognition and Learning from Synthetic Images,,https://arxiv.org/abs/2207.09508v3,https://github.com/HSE-asavchenko/face-emotion-recognition,,,Papers With Code / arXiv,2207.09508
1.0,RESEARCH_PAPER,RecipeGPT: Generative Pre-training Based Cooking Recipe Generation and Evaluation System,,https://arxiv.org/abs/2003.02498v1,https://github.com/LARC-CMU-SMU/RecipeGPT-exp,,,Papers With Code / arXiv,2003.02498
1.0,RESEARCH_PAPER,Finite element hybridization of port-Hamiltonian systems,,https://arxiv.org/abs/2302.06239v4,https://github.com/a-brugnoli/ph_hybridization,,,Papers With Code / arXiv,2302.06239
1.0,RESEARCH_PAPER,DeeLeMa: Missing information search with Deep Learning for Mass estimation,,https://arxiv.org/abs/2212.12836v3,https://github.com/Yonsei-HEP-COSMO/DeeLeMa,,,Papers With Code / arXiv,2212.12836
1.0,RESEARCH_PAPER,Corrective Machine Unlearning,,https://arxiv.org/abs/2402.14015v2,https://github.com/drimpossible/corrective-unlearning-bench,,,Papers With Code / arXiv,2402.14015
1.0,RESEARCH_PAPER,A Pattern to Align Them All: Integrating Different Modalities to Define Multi-Modal Entities,,https://arxiv.org/abs/2410.13803v1,https://github.com/ida-fbk/multimodalpattern,,,Papers With Code / arXiv,2410.13803
1.0,RESEARCH_PAPER,Mixed-Integer Optimal Control via Reinforcement Learning: A Case Study on Hybrid Electric Vehicle Energy Management,,https://arxiv.org/abs/2305.01461v3,https://github.com/xujinming01/td3aq,,,Papers With Code / arXiv,2305.01461
1.0,RESEARCH_PAPER,Unsupervised Learning of Phylogenetic Trees via Split-Weight Embedding,,https://arxiv.org/abs/2312.16074v2,https://github.com/solislemuslab/phyloclustering.jl,,,Papers With Code / arXiv,2312.16074
1.0,RESEARCH_PAPER,The use of the Higher Order Singular Value Decomposition of the 4-cumulant's tensors in features selection and outlier detection,,http://arxiv.org/abs/1804.00541v3,https://github.com/ZKSI/CumulantsFeatures.jl,,,Papers With Code / arXiv,1804.00541
1.0,RESEARCH_PAPER,Uni-MoE: Scaling Unified Multimodal LLMs with Mixture of Experts,,https://arxiv.org/abs/2405.11273v1,https://github.com/hitsz-tmg/umoe-scaling-unified-multimodal-llms,,,Papers With Code / arXiv,2405.11273
1.0,RESEARCH_PAPER,Multi-order Graph Clustering with Adaptive Node-level Weight Learning,,https://arxiv.org/abs/2405.12183v1,https://github.com/scutft-ml/mogc,,,Papers With Code / arXiv,2405.12183
1.0,RESEARCH_PAPER,An iterative sample scenario approach for the dynamic dispatch waves problem,,https://arxiv.org/abs/2308.14476v3,https://github.com/leonlan/dynamic-dispatch-waves,,,Papers With Code / arXiv,2308.14476
1.0,RESEARCH_PAPER,RenderMe-360: A Large Digital Asset Library and Benchmarks Towards High-fidelity Head Avatars,,https://arxiv.org/abs/2305.13353v1,https://github.com/renderme-360/renderme-360,,,Papers With Code / arXiv,2305.13353
1.0,RESEARCH_PAPER,MolecularGPT: Open Large Language Model (LLM) for Few-Shot Molecular Property Prediction,,https://arxiv.org/abs/2406.12950v2,https://github.com/nyushcs/moleculargpt,,,Papers With Code / arXiv,2406.12950
1.0,RESEARCH_PAPER,Can LLMs Speak For Diverse People? Tuning LLMs via Debate to Generate Controllable Controversial Statements,,https://arxiv.org/abs/2402.10614v2,https://github.com/tianyi-lab/debatune,,,Papers With Code / arXiv,2402.10614
1.0,RESEARCH_PAPER,Pareto Actor-Critic for Equilibrium Selection in Multi-Agent Reinforcement Learning,,https://arxiv.org/abs/2209.14344v3,https://github.com/uoe-agents/epymarl,,,Papers With Code / arXiv,2209.14344
1.0,RESEARCH_PAPER,Removing Biases from Molecular Representations via Information Maximization,,https://arxiv.org/abs/2312.00718v1,https://github.com/uhlerlab/infocore,,,Papers With Code / arXiv,2312.00718
1.0,RESEARCH_PAPER,FAMO: Fast Adaptive Multitask Optimization,,https://arxiv.org/abs/2306.03792v3,https://github.com/cranial-xix/famo,,,Papers With Code / arXiv,2306.03792
1.0,RESEARCH_PAPER,Improving the astrometric solution of the Hyper Suprime-Cam with anisotropic Gaussian processes,,https://arxiv.org/abs/2103.09881v1,https://github.com/PFLeget/treegp,,,Papers With Code / arXiv,2103.09881
1.0,RESEARCH_PAPER,Automated Detection of Label Errors in Semantic Segmentation Datasets via Deep Learning and Uncertainty Quantification,,https://arxiv.org/abs/2207.06104v2,https://github.com/mrcoee/automatic-label-error-detection,,,Papers With Code / arXiv,2207.06104
1.0,RESEARCH_PAPER,Leveraging Vision-Centric Multi-Modal Expertise for 3D Object Detection,,https://arxiv.org/abs/2310.15670v1,https://github.com/opendrivelab/birds-eye-view-perception,,,Papers With Code / arXiv,2310.15670
1.0,RESEARCH_PAPER,Shape-IoU: More Accurate Metric considering Bounding Box Shape and Scale,,https://arxiv.org/abs/2312.17663v2,https://github.com/malagoutou/shape-iou,,,Papers With Code / arXiv,2312.17663
1.0,RESEARCH_PAPER,Attention Beats Linear for Fast Implicit Neural Representation Generation,,https://arxiv.org/abs/2407.15355v1,https://github.com/roninton/anr,,,Papers With Code / arXiv,2407.15355
1.0,RESEARCH_PAPER,Growing Urban Bicycle Networks,,https://arxiv.org/abs/2107.02185v3,https://github.com/mszell/bikenwgrowth,,,Papers With Code / arXiv,2107.02185
1.0,RESEARCH_PAPER,Towards Efficient and Effective Deep Clustering with Dynamic Grouping and Prototype Aggregation,,https://arxiv.org/abs/2401.13581v2,https://github.com/regan-zhang/digpro,,,Papers With Code / arXiv,2401.13581
1.0,RESEARCH_PAPER,ÌròyìnSpeech: A multi-purpose Yorùbá Speech Corpus,,https://arxiv.org/abs/2307.16071v2,https://github.com/niger-volta-lti/yoruba-voice,,,Papers With Code / arXiv,2307.16071
1.0,RESEARCH_PAPER,Domain Private Transformers for Multi-Domain Dialog Systems,,https://arxiv.org/abs/2305.14208v2,https://github.com/asappresearch/domain-private-transformers,,,Papers With Code / arXiv,2305.14208
